,Minirals,Prob
1626,Biotite,0.5912982821464539
1627,Biotite,0.5897809863090515
1628,Tourmaline,0.46638938784599304
1629,Chlorite,0.43433189392089844
1630,Chlorite,0.4699116051197052
1631,Chlorite,0.4465481638908386
1632,Tourmaline,0.48816779255867004
1633,Tourmaline,0.4325309991836548
1634,Muscovite,0.42735445499420166
1635,Chlorite,0.47869351506233215
1636,Tourmaline,0.7668481469154358
1637,Tourmaline,0.4355383813381195
1638,Tourmaline,0.33813387155532837
1639,Tourmaline,0.3225178122520447
1640,Quartz,0.44786593317985535
1641,Quartz,0.506863534450531
1642,Quartz,0.7958633899688721
1643,Quartz,0.4796702563762665
1644,Muscovite,0.3534325659275055
1645,Chlorite,0.44728225469589233
1646,Chlorite,0.39913761615753174
1647,Tourmaline,0.5032726526260376
1648,Muscovite,0.594832181930542
1649,Muscovite,0.8836742043495178
1650,Muscovite,0.6059856414794922
1651,Muscovite,0.5471250414848328
1652,Muscovite,0.5515849590301514
1653,Muscovite,0.49527597427368164
1654,Muscovite,0.5107451677322388
1655,Muscovite,0.7010208964347839
1656,Muscovite,0.30862951278686523
1657,Muscovite,0.3938751518726349
1658,Chlorite,0.36392542719841003
1659,Chlorite,0.3332555592060089
1660,Chlorite,0.3593955636024475
1661,Chlorite,0.3574649393558502
1662,Chlorite,0.41445332765579224
1663,Chlorite,0.34466660022735596
1664,Chlorite,0.37350642681121826
1665,Chlorite,0.3684781789779663
1666,Chlorite,0.35758939385414124
1667,Chlorite,0.3583197593688965
1668,Tourmaline,0.34028616547584534
1669,Chlorite,0.43281495571136475
1670,Muscovite,0.34939998388290405
1671,Muscovite,0.7002045512199402
1672,Tourmaline,0.3822190463542938
1673,Tourmaline,0.6991740465164185
1674,Tourmaline,0.3342662453651428
1675,Quartz,0.6208050847053528
1676,Quartz,0.42224088311195374
1677,Tourmaline,0.4262550473213196
1678,Muscovite,0.7367516160011292
1679,Muscovite,0.6265180110931396
1680,Muscovite,0.5594825744628906
1681,Muscovite,0.7756204605102539
1682,Muscovite,0.8729853630065918
1683,Muscovite,0.7923270463943481
1684,Muscovite,0.763672411441803
1685,Muscovite,0.8687893152236938
1686,Muscovite,0.7039136290550232
1687,Muscovite,0.29997679591178894
1688,Muscovite,0.6135732531547546
1689,Tourmaline,0.37444695830345154
1690,Muscovite,0.40772131085395813
1691,Muscovite,0.6176415681838989
1692,Biotite,0.7159061431884766
1693,Muscovite,0.66452956199646
1694,Biotite,0.5117865204811096
1695,Biotite,0.3372291922569275
1696,Muscovite,0.4022715091705322
1697,Muscovite,0.516051173210144
1698,Chlorite,0.38845983147621155
1699,Chlorite,0.3755110502243042
1700,Chlorite,0.3424137830734253
1701,Chlorite,0.35959163308143616
1702,Chlorite,0.3688535690307617
1703,Chlorite,0.410178542137146
1704,Chlorite,0.4458063542842865
1705,Chlorite,0.40820419788360596
1706,Chlorite,0.3819264769554138
1707,Chlorite,0.3717750608921051
1708,Chlorite,0.621769368648529
1709,Quartz,0.6378883123397827
1710,Quartz,0.5590164661407471
1711,Chlorite,0.6208603978157043
1712,Chlorite,0.7536582946777344
1713,Chlorite,0.6704218983650208
1714,Chlorite,0.6529024839401245
1715,Chlorite,0.7411694526672363
1716,Chlorite,0.5055073499679565
1717,Chlorite,0.5896000266075134
1718,Tourmaline,0.4858737289905548
1719,Chlorite,0.43340104818344116
1720,Chlorite,0.41571369767189026
1721,Chlorite,0.5853872895240784
1722,Tourmaline,0.522323727607727
1723,Chlorite,0.4114418029785156
1724,Tourmaline,0.3772265315055847
1725,Tourmaline,0.5207203030586243
1726,Tourmaline,0.5117952823638916
1727,Chlorite,0.5888980031013489
1728,Tourmaline,0.3476923704147339
1729,Muscovite,0.6301530599594116
1730,Tourmaline,0.3403819501399994
1731,Tourmaline,0.5678774118423462
1732,Chlorite,0.41536545753479004
1733,Tourmaline,0.5480619072914124
1734,Tourmaline,0.3746227025985718
1735,Tourmaline,0.280823290348053
1736,Muscovite,0.4153648614883423
1737,Muscovite,0.3960738778114319
1738,Chlorite,0.4311380088329315
1739,Chlorite,0.4311380088329315
1740,Chlorite,0.590630292892456
1741,Chlorite,0.5243735313415527
1742,Chlorite,0.617588222026825
1743,Quartz,0.314443975687027
1744,Chlorite,0.5882818698883057
1745,Chlorite,0.6010786890983582
1746,Chlorite,0.752373993396759
1747,Chlorite,0.45541253685951233
1748,Chlorite,0.5840981602668762
1749,Chlorite,0.5386099815368652
1750,Tourmaline,0.4708528518676758
1751,Chlorite,0.4164840579032898
1752,Chlorite,0.4145281910896301
1753,Quartz,0.7260801792144775
1754,Chlorite,0.3672906756401062
1755,Muscovite,0.38229697942733765
1756,Tourmaline,0.8029124736785889
1757,Tourmaline,0.6920939683914185
1758,Tourmaline,0.41485312581062317
1759,Chlorite,0.3510323762893677
1760,Chlorite,0.35277217626571655
1761,Chlorite,0.32982510328292847
1762,Chlorite,0.331485778093338
1763,Chlorite,0.35921478271484375
1764,Chlorite,0.46649420261383057
1765,Chlorite,0.40351295471191406
1766,Muscovite,0.5284515619277954
1767,Chlorite,0.3586012125015259
1768,Chlorite,0.38403984904289246
1769,Chlorite,0.3470708727836609
1770,Chlorite,0.3258025050163269
1771,Chlorite,0.3381544053554535
1772,Chlorite,0.4470279812812805
1773,Chlorite,0.4279816448688507
1774,Chlorite,0.3559688627719879
1775,Muscovite,0.2991352379322052
1776,Chlorite,0.2502806782722473
1777,Chlorite,0.3199910521507263
1778,Muscovite,0.6415733695030212
1779,Tourmaline,0.5810472369194031
1780,Tourmaline,0.5037293434143066
1781,Tourmaline,0.2700836956501007
1782,Tourmaline,0.44489404559135437
1783,Tourmaline,0.33711063861846924
1784,Tourmaline,0.5597372651100159
1785,Tourmaline,0.5676972270011902
1786,Tourmaline,0.7481347322463989
1787,Tourmaline,0.4309103786945343
1788,Tourmaline,0.6832557320594788
1789,Muscovite,0.2965148389339447
1790,Muscovite,0.34807851910591125
1791,Chlorite,0.32320478558540344
1792,Chlorite,0.37767699360847473
1793,Chlorite,0.32830843329429626
1794,Chlorite,0.32801955938339233
1795,Chlorite,0.310100793838501
1796,Muscovite,0.3687264025211334
1797,Muscovite,0.46186548471450806
1798,Chlorite,0.30244317650794983
1799,Chlorite,0.3811650574207306
1800,Chlorite,0.3880077004432678
1801,Muscovite,0.4917354881763458
1802,Chlorite,0.3581583499908447
1803,Chlorite,0.37728407979011536
1804,Chlorite,0.3894251883029938
1805,Chlorite,0.3707504868507385
1806,Chlorite,0.427661657333374
1807,Chlorite,0.39635905623435974
1808,Chlorite,0.4233454465866089
1809,Tourmaline,0.5850782990455627
1810,Tourmaline,0.7022427320480347
1811,Tourmaline,0.4444132149219513
1812,Tourmaline,0.6185978651046753
1813,Rutile,0.659130871295929
1814,Tourmaline,0.4825902581214905
1815,Tourmaline,0.5067752599716187
1816,Chlorite,0.6093820929527283
1817,Chlorite,0.6558833122253418
1818,Chlorite,0.5481899976730347
1819,Muscovite,0.3724686801433563
1820,Muscovite,0.3629706799983978
1821,Muscovite,0.39075544476509094
1822,Muscovite,0.38181278109550476
1823,Muscovite,0.39071589708328247
1824,Muscovite,0.42884188890457153
1825,Chlorite,0.3224978744983673
1826,Muscovite,0.3621918559074402
1827,Chlorite,0.3345898985862732
1828,Muscovite,0.4579809010028839
1829,Chlorite,0.5076580047607422
1830,Chlorite,0.4802362322807312
1831,Chlorite,0.47538191080093384
1832,Chlorite,0.5400055050849915
1833,Chlorite,0.5063257217407227
1834,Chlorite,0.43653184175491333
1835,Chlorite,0.5552518963813782
1836,Chlorite,0.5417160391807556
1837,Tourmaline,0.41688477993011475
1838,Chlorite,0.43283045291900635
1839,Muscovite,0.7874056696891785
1840,Chlorite,0.4284057021141052
1841,Muscovite,0.6455606818199158
1842,Muscovite,0.8825668096542358
1843,Muscovite,0.8800985217094421
1844,Muscovite,0.7572360634803772
1845,Muscovite,0.7126702666282654
1846,Muscovite,0.7742787003517151
1847,Muscovite,0.7154448628425598
1848,Muscovite,0.7558226585388184
1849,Chlorite,0.5435702800750732
1850,Chlorite,0.3958739936351776
1851,Chlorite,0.529462993144989
1852,Chlorite,0.509249746799469
1853,Chlorite,0.6278223991394043
1854,Chlorite,0.5709022283554077
1855,Chlorite,0.527452826499939
1856,Chlorite,0.37926185131073
1857,Chlorite,0.3302919268608093
1858,Tourmaline,0.3830700218677521
1859,Tourmaline,0.3664317727088928
1860,Muscovite,0.3850609064102173
1861,Muscovite,0.7141896486282349
1862,Muscovite,0.4131028354167938
1863,Muscovite,0.40423688292503357
1864,Tourmaline,0.45491623878479004
1865,Tourmaline,0.5202288627624512
1866,Tourmaline,0.4185459613800049
1867,Tourmaline,0.4887758791446686
1868,Muscovite,0.41762855648994446
1869,Muscovite,0.5300865769386292
1870,Muscovite,0.40209853649139404
1871,Muscovite,0.7785152196884155
1872,Chlorite,0.4215143322944641
1873,Muscovite,0.30585557222366333
1874,Muscovite,0.8722796440124512
1875,Rutile,0.3959662616252899
1876,Muscovite,0.4176492989063263
1877,Muscovite,0.6607341170310974
1878,Muscovite,0.49795985221862793
1879,Muscovite,0.6111478209495544
1880,Muscovite,0.5823739171028137
1881,Muscovite,0.4074932038784027
1882,Chlorite,0.33643651008605957
1883,Muscovite,0.8185396790504456
1884,Muscovite,0.6799617409706116
1885,Muscovite,0.5702323913574219
1886,Muscovite,0.7342966198921204
1887,Muscovite,0.4908958077430725
1888,Muscovite,0.6697514057159424
1889,Muscovite,0.4367445111274719
1890,Muscovite,0.6297415494918823
1891,Chlorite,0.3814700245857239
1892,Chlorite,0.4206562042236328
1893,Chlorite,0.4258143901824951
1894,Chlorite,0.36841222643852234
1895,Chlorite,0.3736332058906555
1896,Muscovite,0.3991450369358063
1897,Muscovite,0.9203003644943237
1898,Muscovite,0.6935487389564514
1899,Chlorite,0.4094708263874054
1900,Chlorite,0.40743035078048706
1901,Chlorite,0.3998652994632721
1902,Chlorite,0.4205787479877472
1903,Chlorite,0.39015865325927734
1904,Chlorite,0.3917646110057831
1905,Chlorite,0.4094584882259369
1906,Chlorite,0.3826133608818054
1907,Chlorite,0.36593878269195557
1908,Chlorite,0.4033235013484955
1909,Chlorite,0.32791897654533386
1910,Muscovite,0.3793538212776184
1911,Muscovite,0.4210963547229767
1912,Chlorite,0.3610374629497528
1913,Muscovite,0.32115888595581055
1914,Muscovite,0.37075722217559814
1915,Muscovite,0.34498777985572815
1916,Chlorite,0.36533433198928833
1917,Chlorite,0.3841274082660675
1918,Chlorite,0.3569180369377136
1919,Chlorite,0.3627717196941376
1920,Chlorite,0.3932614028453827
1921,Chlorite,0.32190656661987305
1922,Chlorite,0.28338757157325745
1923,Chlorite,0.4508229196071625
1924,Chlorite,0.389318585395813
1925,Chlorite,0.3171447217464447
1926,Chlorite,0.39865344762802124
1927,Chlorite,0.3320196568965912
1928,Chlorite,0.371286541223526
1929,Tourmaline,0.36846521496772766
1930,Chlorite,0.4887267053127289
1931,Tourmaline,0.42763644456863403
1932,Tourmaline,0.371893972158432
1933,Muscovite,0.48106667399406433
1934,Tourmaline,0.3169482350349426
1935,Chlorite,0.35154858231544495
1936,Biotite,0.43547722697257996
1937,Biotite,0.6040664315223694
1938,Tourmaline,0.37492090463638306
1939,Tourmaline,0.40125203132629395
1940,Tourmaline,0.4336095154285431
1941,Tourmaline,0.41270482540130615
1942,Muscovite,0.44273996353149414
1943,Muscovite,0.5864489674568176
1944,Muscovite,0.3976687788963318
1945,Tourmaline,0.5384371280670166
1946,Biotite,0.40040889382362366
1947,Tourmaline,0.4483150839805603
1948,Tourmaline,0.4075944423675537
1949,Chlorite,0.559157133102417
1950,Chlorite,0.439425528049469
1951,Chlorite,0.5099114775657654
1952,Chlorite,0.4997924268245697
1953,Chlorite,0.5455697774887085
1954,Chlorite,0.4139247536659241
1955,Chlorite,0.4447019696235657
1956,Chlorite,0.6423168778419495
1957,Chlorite,0.5145571827888489
1958,Chlorite,0.5875638127326965
1959,Muscovite,0.5950844287872314
1960,Muscovite,0.4546806514263153
1961,Muscovite,0.720978319644928
1962,Muscovite,0.35034939646720886
1963,Muscovite,0.446562796831131
1964,Muscovite,0.7910878658294678
1965,Muscovite,0.6541833877563477
1966,Muscovite,0.71595698595047
1967,Muscovite,0.501828670501709
1968,Muscovite,0.32764899730682373
1969,Muscovite,0.3454538881778717
1970,Muscovite,0.4580238461494446
1971,Chlorite,0.43637457489967346
1972,Chlorite,0.5010156035423279
1973,Chlorite,0.3116682767868042
1974,Chlorite,0.3451932370662689
1975,Chlorite,0.3938679099082947
1976,Muscovite,0.42927268147468567
1977,Muscovite,0.36060214042663574
1978,Muscovite,0.616233229637146
1979,Chlorite,0.45123744010925293
1980,Chlorite,0.4889813959598541
1981,Chlorite,0.4082564115524292
1982,Chlorite,0.5038403272628784
1983,Chlorite,0.5588235855102539
1984,Tourmaline,0.42622700333595276
1985,Chlorite,0.4552634656429291
1986,Chlorite,0.5118475556373596
1987,Chlorite,0.32494041323661804
1988,Tourmaline,0.4906941056251526
1989,Tourmaline,0.32890990376472473
1990,Tourmaline,0.49054959416389465
1991,Chlorite,0.4330621659755707
1992,Muscovite,0.38332751393318176
1993,Chlorite,0.35924839973449707
1994,Muscovite,0.35939303040504456
1995,Muscovite,0.37795165181159973
1996,Muscovite,0.6038434505462646
1997,Muscovite,0.33749085664749146
1998,Tourmaline,0.314674437046051
1999,Muscovite,0.5216748118400574
